"objid","ra","dec","u","g","r","i","z","run","rerun","camcol","field","specobjid","class","redshift","plate","mjd","fiberid"
1.23765e+18,129.5836297,51.16740229,19.54332,19.11156,18.56247,18.28593,17.9565,1345,301,4,154,5.01141e+17,"QSO",0.2724262,445,51873,419
1.23765e+18,132.480369,0.884869938,19.17146,18.60566,18.22794,18.11941,18.03273,1239,301,6,81,5.2703e+17,"QSO",1.032418,468,51912,396
1.23765e+18,225.8862418,0.466173901,19.5495,18.2529,18.31471,18.40305,18.45414,752,301,5,550,6.06885e+17,"STAR",-0.000446146,539,52017,89
1.23765e+18,152.2252781,0.380020858,18.89775,19.16409,19.62355,20.0247,20.34913,756,301,4,243,4.31235e+18,"STAR",6.32e-05,3830,55574,574
1.23765e+18,256.4344967,58.53894691,19.59769,17.61975,16.5955,16.1591,15.79102,1336,301,1,52,3.97511e+17,"GALAXY",0.1109127,353,51703,247
1.23765e+18,148.156768,0.308844017,19.08723,17.12725,16.21387,15.77308,15.43097,756,301,4,216,3.0075e+17,"GALAXY",0.07949528,267,51608,489
1.23765e+18,209.2936401,-0.832521517,19.0146,17.33462,16.45423,16.02605,15.67589,752,301,2,439,3.3893e+17,"GALAXY",0.08909858,301,51942,123
1.23765e+18,248.9350555,-0.630107538,19.4041,17.24663,16.06189,15.51746,15.08636,752,301,2,704,3.9186e+17,"GALAXY",0.09982654,348,51671,170
1.23765e+18,148.2472457,0.502877748,17.61104,16.71651,16.48015,16.28381,16.18628,1239,301,5,186,3.00748e+17,"GALAXY",0.03552244,267,51608,483
1.23765e+18,203.0785376,0.159319624,18.4065,17.46412,17.19024,17.0908,17.0921,752,301,4,398,4.55555e+18,"STAR",-4.45e-05,4046,55605,566
1.23765e+18,27.83724126,13.10670202,19.03296,17.76742,17.25355,16.94556,16.73755,1035,301,2,146,4.84208e+17,"GALAXY",0.06243732,430,51877,258
1.23765e+18,206.2025903,0.071758769,19.15458,17.2854,16.32704,15.90356,15.54574,752,301,4,418,3.36796e+17,"GALAXY",0.09121478,299,51671,554
1.23765e+18,167.6675435,-0.881836702,19.27553,19.22455,19.17879,19.00458,18.92875,756,301,1,346,3.13015e+17,"QSO",1.941778,278,51900,55
1.23765e+18,198.7671067,0.384190276,19.54272,18.30493,17.6687,17.41577,17.28939,1334,301,4,14,8.39495e+18,"STAR",0.000350436,7456,56727,887
1.23765e+18,174.5669627,-0.588317829,19.02533,18.13636,17.8949,17.82123,17.83702,756,301,2,392,4.25046e+18,"STAR",0.000272898,3775,55207,666
1.23765e+18,197.4791833,0.389937163,19.02806,17.90699,17.42711,17.22114,17.16585,745,301,4,259,8.39489e+18,"STAR",0.000195224,7456,56727,644
1.23765e+18,242.6852719,0.780703554,18.27065,18.08745,18.08966,18.2218,18.37045,745,301,5,561,3.88582e+17,"QSO",0.3965296,345,51690,532
1.23765e+18,171.8585091,-0.950095358,18.30663,17.2932,17.21844,17.23053,17.27008,756,301,1,374,3.64008e+18,"STAR",-2.44e-05,3233,54891,175
1.23765e+18,186.0699021,0.898811169,15.61495,14.65042,14.56427,14.50433,14.5397,752,301,6,284,2.88018e+18,"STAR",-4.76e-05,2558,54140,452
1.23765e+18,198.8885708,-1.808991801,18.90966,17.82617,17.22904,16.89748,16.66129,1231,301,5,198,3.82957e+17,"GALAXY",0.120826,340,51990,551
1.23765e+18,172.6098869,-3.342730235,18.98176,17.07656,16.15694,15.73972,15.41562,1140,301,1,132,3.68247e+17,"GALAXY",0.07082634,327,52294,281
1.23765e+18,129.7949817,50.20042125,19.14455,18.24567,17.76194,17.37677,17.40249,1331,301,3,175,5.01066e+17,"GALAXY",0.07250893,445,51873,147
1.23765e+18,219.2504009,0.564754111,19.07784,18.06951,17.70663,17.49811,17.31405,752,301,5,506,6.0354e+17,"GALAXY",0.03472417,536,52024,209
1.23765e+18,148.101105,0.790721584,18.78848,17.6971,17.24739,17.06241,16.96377,756,301,5,216,5.41618e+17,"STAR",0.000146592,481,51908,219
1.23765e+18,161.4871696,-0.879257492,19.56237,17.59451,16.7141,16.29138,15.95551,756,301,1,305,3.09658e+17,"GALAXY",0.08621725,275,51910,129
1.23765e+18,150.0696316,0.275633916,18.85771,17.3365,16.60225,16.17563,15.9129,756,301,4,229,3.01891e+17,"GALAXY",0.08826268,268,51633,546
1.23765e+18,149.5129278,0.296310368,17.18955,15.68614,15.16531,14.99597,14.92712,756,301,4,225,3.21118e+18,"STAR",0.000115983,2852,54468,430
1.23765e+18,162.5862969,-0.873837222,18.81535,16.69037,15.70883,15.31833,14.85697,756,301,1,312,3.10831e+17,"GALAXY",0.1074627,276,51909,300
1.23765e+18,164.51317,-0.904222454,19.0634,18.96466,18.83459,18.65398,18.54942,756,301,1,325,3.11953e+17,"QSO",1.955735,277,51908,285
1.23765e+18,161.096247,0.682143111,18.97027,18.85696,18.6406,18.72577,18.90977,756,301,5,302,3.09743e+17,"QSO",1.329862,275,51910,437
1.23765e+18,131.7114272,0.981802778,18.36962,17.42518,17.08095,16.82813,16.6849,1239,301,6,76,5.2593e+17,"GALAXY",0.04444544,467,51901,491
1.23765e+18,223.8942903,-0.792164381,19.44499,18.16541,17.637,17.36391,17.16909,752,301,2,537,3.47929e+17,"GALAXY",0.08511535,309,51994,95
1.23765e+18,183.3734974,-1.031071968,18.98647,17.77657,17.49191,17.37541,17.35858,756,301,1,451,3.63693e+17,"STAR",-5.48e-05,323,51615,99
1.23765e+18,237.600715,0.569188557,17.58859,15.92053,15.06511,14.57927,14.27138,752,301,5,628,3.85219e+17,"GALAXY",0.05483134,342,51691,585
1.23765e+18,171.1897146,-1.754144779,19.00818,17.75351,16.89963,16.48778,16.17722,1140,301,5,122,3.6715e+17,"GALAXY",0.16764,326,52375,387
1.23765e+18,199.9016636,0.181678752,19.15134,17.28001,16.427,16.00369,15.66151,752,301,4,376,3.33382e+17,"GALAXY",0.05369467,296,51984,422
1.23765e+18,198.2527576,-0.605941716,18.28032,16.29778,15.50957,15.20541,15.05962,1334,301,2,11,3.26628e+18,"STAR",-7.32e-05,2901,54652,150
1.23765e+18,246.0266354,-0.019341906,17.15533,15.93695,15.73742,15.71929,15.73813,745,301,3,583,4.0988e+17,"STAR",0.000201764,364,52000,192
1.23765e+18,164.4171923,0.339278099,19.19254,17.68097,16.89911,16.4763,16.18199,756,301,4,325,3.10913e+17,"GALAXY",0.08227913,276,51909,597
1.23765e+18,188.5278073,0.856462074,17.99196,16.71544,16.20295,15.98184,15.87663,752,301,6,300,3.28774e+18,"STAR",0.000598582,2920,54562,419
1.23765e+18,156.7216746,62.33650539,16.40034,15.00211,14.3288,13.96108,13.69471,1302,301,4,292,8.6933e+17,"GALAXY",0.03198027,772,52375,493
1.23765e+18,178.9787701,-1.603343911,18.04048,16.17273,15.33104,14.9442,14.6118,1231,301,6,65,3.71706e+17,"GALAXY",0.06425402,330,52370,580
1.23765e+18,192.4649696,0.198233279,18.96585,17.54525,16.76086,16.35486,16.00846,752,301,4,327,3.289e+17,"GALAXY",0.04678359,292,51609,499
1.23765e+18,198.2756057,0.06588621,18.59841,17.68666,17.43493,17.33863,17.29966,752,301,4,365,8.39493e+18,"STAR",0.000366799,7456,56727,819
1.23765e+18,176.2986847,65.08563467,19.42574,18.30037,17.54904,17.09603,16.81979,1302,301,4,352,6.72331e+17,"GALAXY",0.1563295,597,52059,614
1.23765e+18,152.1521365,0.221996291,19.22108,17.23232,16.27023,15.80848,15.43745,756,301,4,243,3.04098e+17,"GALAXY",0.09512459,270,51909,383
1.23765e+18,171.3716703,-0.469419831,17.166,16.11623,15.82466,15.62916,15.60333,756,301,2,371,3.64014e+18,"STAR",-1.39e-05,3233,54891,389
1.23765e+18,209.9513169,-0.766163443,19.15065,17.36285,16.52798,16.15387,15.80557,752,301,2,443,3.38922e+17,"GALAXY",0.10632,301,51942,96
1.23765e+18,155.1264549,1.126805117,19.20076,17.59107,16.75358,16.33034,15.9933,756,301,6,262,5.66363e+17,"GALAXY",0.06650477,503,51999,130
1.23765e+18,145.1248714,59.54777389,19.57666,17.84295,16.91046,16.47572,16.15207,1345,301,5,235,5.10151e+17,"GALAXY",0.117993,453,51915,432
1.23765e+18,172.1418065,-1.801873124,19.07252,17.65769,16.85926,16.43171,16.158,1140,301,5,128,3.67182e+17,"GALAXY",0.1048111,326,52375,506
1.23765e+18,239.1750642,1.067850724,19.11156,17.52936,16.71915,16.2628,15.86935,745,301,6,537,3.86327e+17,"GALAXY",0.05020094,343,51692,521
1.23765e+18,203.9900755,67.37772702,19.52292,18.16853,17.62059,17.39867,17.30935,1350,301,6,417,2.75298e+18,"STAR",-0.000240064,2445,54573,575
1.23765e+18,182.4682643,68.33664922,18.72515,17.378,16.72772,16.36631,16.16373,1350,301,6,363,5.55193e+17,"GALAXY",0.106449,493,51957,453
1.23765e+18,212.1178518,63.24349372,18.89315,17.77361,17.22593,16.89449,16.71397,1345,301,5,441,6.81324e+17,"GALAXY",0.08206154,605,52353,561
1.23765e+18,182.1446586,-0.471054392,19.2461,17.58935,16.99572,16.79673,16.71283,756,301,2,443,3.63739e+17,"STAR",-1.1e-05,323,51615,267
1.23765e+18,222.9554203,0.472939254,18.31584,17.36814,17.06714,16.91268,16.87696,752,301,5,530,3.2754e+18,"STAR",2.56e-05,2909,54653,583
1.23765e+18,207.3026935,63.98213534,17.44001,16.26353,15.85983,15.73085,15.68871,1345,301,5,426,3.7099e+18,"STAR",-0.000223626,3295,54924,212
1.23765e+18,199.459975,0.349972568,18.72567,16.85359,16.02521,15.63215,15.34019,1334,301,4,19,3.33362e+17,"GALAXY",0.04842868,296,51984,347
1.23765e+18,197.755118,0.053031604,18.83971,17.40578,16.50555,16.0093,15.70239,752,301,4,362,3.32239e+17,"GALAXY",0.09618144,295,51985,358
1.23765e+18,184.1354347,-1.622190586,18.91211,17.73764,17.22353,17.04136,16.96054,1231,301,6,99,3.75024e+17,"STAR",0.000149457,333,52313,363
1.23765e+18,119.3273075,44.16029025,18.17094,18.38364,18.84264,19.21172,19.50196,1350,301,3,97,4.13906e+18,"STAR",-1.38e-05,3676,55186,928
1.23765e+18,169.218268,-0.945469417,19.32548,18.08243,17.47206,17.07072,16.82507,756,301,1,357,3.1415e+17,"GALAXY",0.07588968,279,51984,88
1.23765e+18,223.8344115,59.89410299,19.54438,19.31232,19.2115,19.25953,19.07236,1345,301,5,485,6.8472e+17,"QSO",0.8218457,608,52081,627
1.23765e+18,129.2111268,49.99482788,17.45958,16.41363,16.14709,16.11479,16.04185,1331,301,3,172,4.16254e+18,"STAR",8.01e-06,3697,55290,314
1.23765e+18,230.2193743,0.560740776,19.42733,19.27966,19.59048,19.86852,20.08571,752,301,5,579,4.51728e+18,"STAR",-9.49e-05,4012,55327,600
1.23765e+18,10.91127453,14.64144446,19.52477,18.30004,17.8362,17.50026,17.34697,1035,301,3,36,4.71805e+17,"GALAXY",0.07657053,419,51879,192
1.23765e+18,229.2268592,-0.764681419,19.34441,17.31872,16.26835,15.80765,15.42207,752,301,2,572,4.5194e+18,"GALAXY",0.1143672,4014,55630,133
1.23765e+18,221.6930663,0.430141182,18.2921,17.17186,17.38653,17.5653,17.6834,752,301,5,522,3.27537e+18,"STAR",-0.000177157,2909,54653,469
1.23765e+18,155.1910761,0.410110748,19.06703,17.45259,16.65868,16.19909,15.87308,756,301,4,263,3.0527e+17,"GALAXY",0.06404451,271,51883,550
1.23765e+18,55.32331176,-5.276774432,18.83808,17.4372,16.67808,16.26645,15.97363,1045,301,6,143,5.20312e+17,"GALAXY",0.1113188,462,51909,532
1.23765e+18,149.5506406,0.237244856,17.57675,16.35207,15.79105,15.44982,15.19207,756,301,4,225,3.01872e+17,"GALAXY",0.03502265,268,51633,476
1.23765e+18,197.4877818,0.051104409,19.47433,18.09983,17.57639,17.40391,17.30193,752,301,4,360,8.39489e+18,"STAR",-8.27e-05,7456,56727,656
1.23765e+18,197.7229556,0.10079526,19.11315,17.96332,17.60113,17.34388,17.24948,752,301,4,362,3.31179e+17,"GALAXY",0.04104793,294,51986,599
1.23765e+18,182.0907905,64.91490632,18.7035,18.5336,18.45709,18.35523,18.18426,1302,301,3,368,7.85325e+18,"QSO",2.124397,6975,56720,370
1.23765e+18,129.8205299,51.34578333,19.27735,18.27805,18.00323,17.92859,17.96376,1345,301,4,156,8.21131e+18,"STAR",-5.12e-05,7293,56741,445
1.23765e+18,26.23420259,13.19856918,18.4447,16.98328,16.45072,16.24781,16.1823,1035,301,2,135,2.13701e+18,"STAR",-0.000168546,1898,53260,203
1.23765e+18,30.20552953,12.95648226,18.54222,16.77641,15.93394,15.53653,15.22721,1035,301,2,161,4.80818e+17,"GALAXY",0.04511794,427,51900,214
1.23765e+18,224.4692456,0.532670431,18.22791,17.03074,16.47815,16.24079,16.09382,752,301,5,540,3.73136e+18,"STAR",0.000686585,3314,54970,470
1.23765e+18,137.0192789,55.69273779,18.08948,16.2391,15.42147,14.99416,14.67484,1345,301,4,197,5.06795e+17,"GALAXY",0.04550579,450,51908,509
1.23765e+18,177.5683953,-3.49380649,19.27596,18.40788,18.0781,17.93281,17.90109,1140,301,1,165,3.70422e+17,"STAR",0.000165392,329,52056,4
1.23765e+18,177.025285,-1.597973818,19.07168,18.23935,17.76678,17.45317,17.31018,1231,301,6,52,3.7057e+17,"GALAXY",0.08300301,329,52056,540
1.23765e+18,119.1573523,45.20273412,17.65381,16.10345,15.28567,14.82513,14.48258,1402,301,4,93,4.91024e+17,"GALAXY",0.06288115,436,51883,477
1.23765e+18,161.863318,-0.186441962,16.80448,15.36389,14.80645,14.65287,14.57754,756,301,3,307,2.88123e+18,"STAR",6.55e-05,2559,54208,179
1.23765e+18,150.8466818,0.66239738,17.62459,16.16584,15.62385,15.44141,15.35783,756,301,5,234,3.21124e+18,"STAR",-0.000162583,2852,54468,614
1.23765e+18,208.2375864,63.94124777,17.11595,16.27915,15.95649,15.8296,15.76573,1345,301,5,429,3.70988e+18,"STAR",-0.000538561,3295,54924,129
1.23765e+18,165.6146767,-0.080104722,19.19879,17.84309,17.22838,16.87699,16.62173,756,301,3,333,3.11922e+17,"GALAXY",0.06987108,277,51908,174
1.23765e+18,197.086195,66.4577729,19.05578,18.12424,17.6486,17.19997,17.06827,1412,301,2,201,5.58532e+17,"GALAXY",0.1060675,496,51988,311
1.23765e+18,14.68331729,14.58098616,19.016,17.12469,16.24432,15.82467,15.50102,1035,301,3,60,4.72885e+17,"GALAXY",0.06142117,420,51871,24
1.23765e+18,238.4310074,53.57635802,18.67881,17.75691,17.48336,17.36665,17.35294,1345,301,6,552,7.55376e+18,"STAR",-0.00064172,6709,56429,354
1.23765e+18,176.844403,-3.412683737,18.50682,18.38355,18.43084,18.17074,18.00482,1140,301,1,160,3.70457e+17,"QSO",0.4174733,329,52056,130
1.23765e+18,133.1234156,53.2318408,19.11281,17.166,16.19468,15.75159,15.39846,1345,301,4,174,5.03446e+17,"GALAXY",0.08521665,447,51877,613
1.23765e+18,183.9000814,0.187473297,18.97993,17.84496,17.38022,17.20673,17.07071,752,301,4,269,3.72237e+18,"STAR",0.000314848,3306,54922,515
1.23765e+18,145.3209317,0.771110881,18.86915,17.73447,17.25329,17.0395,16.85552,756,301,5,197,2.99582e+17,"GALAXY",0.00658949,266,51630,338
1.23765e+18,123.2025005,0.905129931,18.6522,17.52927,17.53732,17.58253,17.67018,308,301,5,113,2.31608e+18,"STAR",-0.000242254,2057,53816,392
1.23765e+18,171.8637031,-1.413107766,17.06646,15.88387,15.9836,16.10507,16.20394,1231,301,6,17,3.64008e+18,"STAR",0.000437405,3233,54891,169
1.23765e+18,228.5371428,-0.68903297,19.13336,17.41071,16.90629,16.61073,16.33658,752,301,2,568,3.50157e+17,"GALAXY",0.03726918,311,51665,7
1.23765e+18,244.3301606,0.595102027,19.46588,18.14315,17.40173,16.92698,16.61082,752,301,5,673,3.89694e+17,"GALAXY",0.05573868,346,51693,482
1.23765e+18,204.8647837,66.64991503,19.36286,17.8682,17.07959,16.61392,16.3092,1412,301,4,221,5.5969e+17,"GALAXY",0.09257475,497,51989,430
1.23765e+18,197.5525601,0.128340034,19.59095,18.64687,18.40397,18.31629,18.33297,752,301,4,361,8.39489e+18,"STAR",0.000151259,7456,56727,659
1.23765e+18,114.2372953,38.00358065,18.34948,16.87376,16.10061,15.66937,15.37549,1350,301,3,48,4.85403e+17,"GALAXY",0.08565119,431,51877,508
1.23765e+18,196.7883028,66.44376704,18.90262,16.97374,16.02564,15.5619,15.19376,1412,301,2,200,5.57326e+17,"GALAXY",0.1030969,495,51988,19
1.23765e+18,233.6035747,0.63221453,17.89555,17.48888,17.44009,17.49407,17.57184,752,301,5,601,4.08864e+17,"STAR",-7.04e-05,363,51989,590
1.23765e+18,188.8450566,-1.792705677,19.23739,18.17731,17.54278,17.20466,16.98406,1140,301,5,240,3.7728e+17,"GALAXY",0.1596002,335,52000,376
1.23765e+18,157.9311519,0.255964396,18.30882,16.32202,15.39021,14.95872,14.61368,756,301,4,281,3.07498e+17,"GALAXY",0.06474207,273,51957,463
1.23765e+18,193.274188,-3.507215394,12.98897,13.71016,13.31439,13.24723,12.7359,1140,301,1,269,3.79455e+17,"STAR",0.00013271,337,51997,98
1.23765e+18,242.7929491,-0.823465353,18.22282,15.9311,14.74303,14.15989,13.69214,752,301,2,663,3.88462e+17,"GALAXY",0.05972825,345,51690,98
1.23765e+18,189.391729,67.82095941,19.14855,18.04506,17.43543,17.03516,16.87172,1412,301,4,180,5.56334e+17,"GALAXY",0.1382033,494,51915,509
1.23765e+18,170.8100576,1.162285936,19.46723,17.4773,16.56487,16.14172,15.80565,756,301,6,367,3.15397e+17,"GALAXY",0.072884,280,51612,528
1.23765e+18,185.1435095,-0.52855382,19.50011,18.50886,18.33836,18.29647,18.31711,756,301,2,463,3.24289e+17,"STAR",-6.63e-05,288,52000,109
1.23765e+18,167.0451953,-0.083190612,18.84974,16.86267,15.93499,15.49356,15.12211,756,301,3,342,3.13065e+17,"GALAXY",0.06716757,278,51900,235
1.23765e+18,163.285824,-0.168556756,19.3473,17.89652,17.06279,16.6246,16.33997,756,301,3,317,3.10794e+17,"GALAXY",0.1360248,276,51909,167
1.23765e+18,158.6987068,0.301858067,19.40918,17.49172,16.47841,15.92742,15.47477,756,301,4,286,3.07535e+17,"GALAXY",0.06440401,273,51957,597
1.23765e+18,186.0596074,-1.170150666,18.04491,16.7656,16.82947,16.91893,16.9731,752,301,1,284,2.88009e+18,"STAR",-0.000229139,2558,54140,140
1.23765e+18,239.6830925,0.678594249,18.90089,16.71721,15.89666,15.60017,15.43782,745,301,5,541,3.86343e+17,"STAR",-0.000102108,343,51692,578
1.23765e+18,222.5731283,-0.650142797,18.63844,16.90358,16.11441,15.73233,15.41901,752,301,2,528,3.46808e+17,"GALAXY",0.0427188,308,51662,112
1.23765e+18,112.8214251,36.00462379,17.67456,16.08533,15.52129,15.32672,15.24404,1350,301,3,33,2.3115e+18,"STAR",0.000181561,2053,53446,97
1.23765e+18,233.7493219,0.587933486,19.14117,17.27155,16.31453,15.87336,15.5152,752,301,5,602,4.08863e+17,"GALAXY",0.08650188,363,51989,585
1.23765e+18,258.8264076,54.83049445,16.85394,15.71034,15.61122,15.60444,15.64394,1336,301,1,79,4.13285e+17,"STAR",-0.00017933,367,51997,291
1.23765e+18,129.7369238,51.08957534,18.56806,17.02838,16.29346,15.93016,15.63453,1345,301,4,154,5.0116e+17,"GALAXY",0.04651291,445,51873,489
1.23765e+18,205.6503963,-0.628361675,19.46207,17.81834,17.01301,16.617,16.31902,752,301,2,415,3.36672e+17,"GALAXY",0.07104074,299,51671,103
1.23765e+18,159.3094966,-0.087440137,18.85895,17.84279,17.39774,17.16279,16.95072,756,301,3,290,3.0738e+17,"GALAXY",0.02126185,273,51957,33
1.23765e+18,219.9387246,0.531203465,18.9146,17.67455,16.96098,16.57482,16.29057,752,301,5,510,3.45791e+17,"GALAXY",0.116515,307,51663,508
1.23765e+18,175.2278425,-0.00259517,18.83131,17.52047,16.98848,16.7923,16.69093,756,301,3,397,3.22233e+18,"STAR",0.00037874,2862,54471,32
1.23765e+18,172.4941403,-0.620401728,18.78797,17.6663,17.2464,17.08485,17.02187,756,301,2,378,3.64018e+18,"STAR",0.000189256,3233,54891,513
1.23765e+18,246.0963027,0.79141387,19.13946,17.60407,16.78533,16.33308,16.03743,745,301,5,583,4.09938e+17,"GALAXY",0.05803312,364,52000,402
1.23765e+18,260.5436916,26.18306678,18.54438,17.27859,16.78671,16.59126,16.5142,1345,301,1,765,2.45678e+18,"STAR",-8.22e-05,2182,53905,241
1.23765e+18,201.4887448,0.189814372,19.46386,18.50002,18.175,18.05441,18.02374,752,301,4,387,3.72351e+18,"STAR",-0.000298041,3307,54970,583
1.23765e+18,243.3677063,0.818553093,19.03113,17.93515,17.49739,17.15799,16.99095,745,301,5,565,3.88602e+17,"GALAXY",0.08187652,345,51690,604
1.23765e+18,228.4243598,-0.77941391,19.14684,17.78486,17.11476,16.72478,16.42949,752,301,2,567,3.5016e+17,"GALAXY",0.04026579,311,51665,18
1.23765e+18,199.9218912,67.07664695,19.31468,18.06867,17.57453,17.39786,17.37477,1412,301,4,207,2.75292e+18,"STAR",-0.000304273,2445,54573,348
1.23765e+18,174.3262119,-0.865728512,17.95845,16.21113,15.38632,14.97331,14.72561,756,301,1,391,3.17529e+17,"GALAXY",0.04731878,282,51658,93
1.23765e+18,260.6991121,25.98189984,18.03764,16.5844,15.96269,15.69351,15.55044,1345,301,1,767,2.45678e+18,"STAR",-0.000417808,2182,53905,259
1.23765e+18,138.0635322,56.17424998,18.50791,17.49684,17.17432,17.06151,17.06947,1345,301,4,202,8.19114e+18,"STAR",-0.000752293,7275,57093,785
1.23765e+18,139.0069749,56.55153485,18.83688,17.20698,16.34036,15.91197,15.6049,1345,301,4,206,5.07858e+17,"GALAXY",0.1163553,451,51908,279
1.23765e+18,151.2887503,0.237350741,19.37145,18.37903,18.05954,17.93759,17.94389,756,301,4,237,3.22813e+18,"STAR",0.000328875,2867,54479,638
1.23765e+18,173.3495254,64.8595015,19.312,18.30437,18.00293,17.90355,17.91362,1302,301,4,344,3.74378e+18,"STAR",-0.00011914,3325,54942,582
1.23765e+18,162.5098817,-0.113918874,16.98644,15.37064,14.77947,14.58687,14.48692,756,301,3,312,2.88121e+18,"STAR",0.000121026,2559,54208,112
1.23765e+18,239.681463,0.439566732,16.53711,15.13727,15.13947,15.20476,15.21731,752,301,5,642,3.87406e+17,"STAR",-0.000493125,344,51693,350
1.23765e+18,193.568236,-3.391976111,18.76865,16.99078,16.10868,15.65633,15.32423,1140,301,1,271,3.79445e+17,"GALAXY",0.08468764,337,51997,60
1.23765e+18,133.2535416,0.565067974,18.83673,17.90111,17.59255,17.46506,17.45412,1239,301,5,86,4.29546e+18,"STAR",0.000640635,3815,55537,568
1.23765e+18,125.4894345,46.86776243,19.31041,19.35717,19.29778,19.0118,18.93588,1331,301,3,146,4.96549e+17,"QSO",1.821379,441,51868,98
1.23765e+18,156.149004,1.109814016,16.84189,15.02242,14.17648,13.7782,13.46235,756,301,6,269,3.0637e+17,"GALAXY",0.02170384,272,51941,455
1.23765e+18,238.9212644,50.37147261,18.15799,16.52705,15.79038,15.40019,15.10343,1345,301,1,569,7.56969e+18,"GALAXY",0.04251089,6723,56428,961
1.23765e+18,223.0905851,-0.79992531,17.81793,16.32067,15.7777,15.59434,15.54037,752,301,2,531,3.27525e+18,"STAR",-0.000168477,2909,54653,15
1.23765e+18,159.8070179,0.70257841,19.2222,17.69105,17.00965,16.58371,16.31236,756,301,5,294,3.08615e+17,"GALAXY",0.1078745,274,51913,429
1.23765e+18,150.7446773,0.678210148,17.22548,15.71041,15.10089,14.83332,14.68923,756,301,5,233,3.21122e+18,"STAR",0.00034489,2852,54468,574
1.23765e+18,222.254196,-0.64771412,18.24559,16.31879,15.41882,14.99515,14.6718,752,301,2,526,3.46817e+17,"GALAXY",0.04239626,308,51662,143
1.23765e+18,179.0016329,-0.103675249,18.42468,17.05843,16.39986,16.03678,15.79336,756,301,3,422,3.19906e+17,"GALAXY",0.06476804,284,51943,546
1.23765e+18,172.3983224,-0.892245482,19.2953,19.18602,19.18688,18.98961,19.02869,756,301,1,378,3.16392e+17,"QSO",1.696456,281,51614,52
1.23765e+18,30.15826992,12.7991156,19.06221,18.08905,17.76753,17.67213,17.64497,1035,301,2,161,5.24244e+18,"STAR",0.00026529,4656,55828,920
1.23765e+18,206.9406218,66.20324778,18.15461,16.90779,16.4864,16.32065,16.26704,1412,301,4,227,3.70994e+18,"STAR",-7.13e-05,3295,54924,367
